Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
01/11/2015 00:00:00,10.103666666666667,,85.707,85.7142
01/11/2015 00:45:00,10.1082,,85.70466666666665,85.7135
01/11/2015 01:30:00,10.1144,,85.70333333333333,85.7134
01/11/2015 02:15:00,10.115866666666667,,85.70166666666667,85.7114
01/11/2015 03:00:00,10.116033333333334,,85.70066666666666,85.7089
01/11/2015 03:45:00,10.1154,,85.70133333333332,85.7069
01/11/2015 04:30:00,10.1166,,85.702,85.7047
01/11/2015 05:15:00,10.114166666666668,,85.70266666666667,85.7019
01/11/2015 06:00:00,10.1093,,85.70333333333333,85.699
01/11/2015 06:45:00,10.105833333333335,,85.702,85.6948
01/11/2015 07:30:00,10.101933333333333,,85.70299999999999,85.6934
01/11/2015 08:15:00,10.103666666666667,,85.70366666666666,85.6936
01/11/2015 09:00:00,10.1044,,85.70133333333332,85.6917
01/11/2015 09:45:00,10.1012,,85.70166666666667,85.6927
01/11/2015 10:30:00,10.106033333333334,,85.70133333333332,85.6946
01/11/2015 11:15:00,10.107533333333334,,85.69966666666666,85.6948
01/11/2015 12:00:00,10.107366666666666,,85.69599999999998,85.6931
01/11/2015 12:45:00,10.108400000000001,,85.69200000000001,85.6909
01/11/2015 13:30:00,10.120466666666667,,85.69,85.6923
01/11/2015 14:15:00,10.128400000000001,,85.68833333333333,85.6935
01/11/2015 15:00:00,10.128933333333334,,85.69033333333334,85.6971
01/11/2015 15:45:00,10.129433333333333,,85.69366666666667,85.7012
01/11/2015 16:30:00,10.121933333333333,,85.69633333333333,85.7024
01/11/2015 17:15:00,10.114299999999998,,85.7,85.7037
01/11/2015 18:00:00,10.106200000000001,,85.70466666666665,85.7055
01/11/2015 18:45:00,10.103700000000002,,85.706,85.7055
01/11/2015 19:30:00,10.092766666666668,,85.70733333333332,85.7046
01/11/2015 20:15:00,10.0963,,85.70533333333333,85.7031
01/11/2015 21:00:00,10.0971,,85.69866666666667,85.6973
01/11/2015 21:45:00,10.1011,,85.69166666666666,85.6926
01/11/2015 22:30:00,10.119066666666667,,85.68366666666667,85.6898
01/11/2015 23:15:00,10.132433333333333,,85.678,85.6891
02/11/2015 00:00:00,10.148033333333332,,85.676,85.6933
02/11/2015 00:45:00,10.150599999999999,,85.67566666666666,85.6961
02/11/2015 01:30:00,10.1479,,85.67533333333334,85.6971
02/11/2015 02:15:00,10.143099999999999,,85.67366666666668,85.6951
02/11/2015 03:00:00,10.139966666666666,,85.678,85.698
02/11/2015 03:45:00,10.147033333333333,,85.685,85.7049
02/11/2015 04:30:00,10.139366666666666,,85.69099999999999,85.708
02/11/2015 05:15:00,10.121400000000001,,85.69366666666667,85.7051
02/11/2015 06:00:00,10.107733333333334,,85.694,85.6985
02/11/2015 06:45:00,10.109866666666667,,85.694,85.6939
02/11/2015 07:30:00,10.1133,,85.69366666666667,85.6906
02/11/2015 08:15:00,10.116933333333334,,85.69200000000001,85.6878
02/11/2015 09:00:00,10.120133333333333,,85.69099999999999,85.6873
02/11/2015 09:45:00,10.123933333333333,,85.695,85.6934
02/11/2015 10:30:00,10.125933333333334,,85.70066666666666,85.702
02/11/2015 11:15:00,10.116666666666667,,85.706,85.7093
02/11/2015 12:00:00,10.100900000000001,,85.70966666666665,85.7142
02/11/2015 12:45:00,10.094299999999999,,85.70866666666666,85.7144
02/11/2015 13:30:00,10.0906,,85.706,85.7117
02/11/2015 14:15:00,10.099733333333333,,85.70733333333332,85.7146
02/11/2015 15:00:00,10.110066666666667,,85.70666666666666,85.7154
02/11/2015 15:45:00,10.107566666666665,,85.70866666666666,85.7154
02/11/2015 16:30:00,10.106499999999999,,85.71066666666667,85.7142
02/11/2015 17:15:00,10.105333333333332,,85.71166666666666,85.7107
02/11/2015 18:00:00,10.097033333333334,,85.71333333333332,85.7069
02/11/2015 18:45:00,10.0981,,85.71833333333332,85.7089
02/11/2015 19:30:00,10.097933333333332,,85.72466666666666,85.7142
02/11/2015 20:15:00,10.087433333333335,,85.728,85.7167
